chr10	4880000	4920000
chr10	5880000	5920000
chr10	7640000	7680000
chr10	9360000	9400000
chr10	12120000	12160000
chr10	13320000	13360000
chr10	15280000	15320000
chr10	16880000	16920000
chr10	18680000	18720000
chr10	19560000	19600000
chr10	21200000	21240000
chr10	22240000	22280000
chr10	23440000	23480000
chr10	24880000	24920000
chr10	25400000	25440000
chr10	25920000	25960000
chr10	27440000	27480000
chr10	28800000	28840000
chr10	29800000	29840000
chr10	30880000	30920000
chr10	32640000	32680000
chr10	35360000	35400000
chr10	37160000	37200000
chr10	39000000	39040000
chr10	44000000	44040000
chr10	46440000	46480000
chr10	46920000	46960000
chr10	48280000	48320000
chr10	48800000	48840000
chr10	51120000	51160000
chr10	51920000	51960000
chr10	54480000	54520000
chr10	57320000	57360000
chr10	58000000	58040000
chr10	59400000	59440000
chr10	60120000	60160000
chr10	61000000	61040000
chr10	61840000	61880000
chr10	62480000	62520000
chr10	64200000	64240000
chr10	64920000	64960000
chr10	65640000	65680000
chr10	68000000	68040000
chr10	68720000	68760000
chr10	69560000	69600000
chr10	70120000	70160000
chr10	70760000	70800000
chr10	71200000	71240000
chr10	71960000	72000000
chr10	72120000	72160000
chr10	73080000	73120000
chr10	73640000	73680000
chr10	75000000	75040000
chr10	75560000	75600000
chr10	77040000	77080000
chr10	78920000	78960000
chr10	79600000	79640000
chr10	81200000	81240000
chr10	82040000	82080000
chr10	83760000	83800000
chr10	85920000	85960000
chr10	88280000	88320000
chr10	88960000	89000000
chr10	90680000	90720000
chr10	91000000	91040000
chr10	91400000	91440000
chr10	92600000	92640000
chr10	93760000	93800000
chr10	94360000	94400000
chr10	95360000	95400000
chr10	96320000	96360000
chr10	97680000	97720000
chr10	98160000	98200000
chr10	99400000	99440000
chr10	101440000	101480000
chr10	102240000	102280000
chr10	102760000	102800000
chr10	103920000	103960000
chr10	104400000	104440000
chr10	105240000	105280000
chr10	106040000	106080000
chr10	108120000	108160000
chr10	110360000	110400000
chr10	111720000	111760000
chr10	111920000	111960000
chr10	112400000	112440000
chr10	114160000	114200000
chr10	115440000	115480000
chr10	116000000	116040000
chr10	116560000	116600000
chr10	116840000	116880000
chr10	118320000	118360000
chr10	119040000	119080000
chr10	120840000	120880000
chr10	121320000	121360000
chr10	122640000	122680000
chr10	123880000	123920000
chr10	125360000	125400000
chr10	126200000	126240000
chr10	126520000	126560000
chr10	127480000	127520000
chr10	129920000	129960000
chr10	132000000	132040000
chr11	2160000	2200000
chr11	3040000	3080000
chr11	3360000	3400000
chr11	6000000	6040000
chr11	6640000	6680000
chr11	8080000	8120000
chr11	9160000	9200000
chr11	9560000	9600000
chr11	10800000	10840000
chr11	11960000	12000000
chr11	13520000	13560000
chr11	14520000	14560000
chr11	15160000	15200000
chr11	16840000	16880000
chr11	17200000	17240000
chr11	18080000	18120000
chr11	18760000	18800000
chr11	20480000	20520000
chr11	22320000	22360000
chr11	22840000	22880000
chr11	24600000	24640000
chr11	26320000	26360000
chr11	27560000	27600000
chr11	29360000	29400000
chr11	30320000	30360000
chr11	31000000	31040000
chr11	32360000	32400000
chr11	32640000	32680000
chr11	34040000	34080000
chr11	34880000	34920000
chr11	35480000	35520000
chr11	36560000	36600000
chr11	38960000	39000000
chr11	39360000	39400000
chr11	40240000	40280000
chr11	40800000	40840000
chr11	41440000	41480000
chr11	43480000	43520000
chr11	44560000	44600000
chr11	45000000	45040000
chr11	45280000	45320000
chr11	45920000	45960000
chr11	46640000	46680000
chr11	47760000	47800000
chr11	51080000	51120000
chr11	54760000	54800000
chr11	57120000	57160000
chr11	58360000	58400000
chr11	59280000	59320000
chr11	61120000	61160000
chr11	61520000	61560000
chr11	62480000	62520000
chr11	64040000	64080000
chr11	64640000	64680000
chr11	64880000	64920000
chr11	65360000	65400000
chr11	66080000	66120000
chr11	67240000	67280000
chr11	68720000	68760000
chr11	70160000	70200000
chr11	71520000	71560000
chr11	72320000	72360000
chr11	73040000	73080000
chr11	73680000	73720000
chr11	75080000	75120000
chr11	76800000	76840000
chr11	77440000	77480000
chr11	77720000	77760000
chr11	78240000	78280000
chr11	79400000	79440000
chr11	81160000	81200000
chr11	82480000	82520000
chr11	83560000	83600000
chr11	84240000	84280000
chr11	85440000	85480000
chr11	86080000	86120000
chr11	86600000	86640000
chr11	87040000	87080000
chr11	88800000	88840000
chr11	89840000	89880000
chr11	91120000	91160000
chr11	93480000	93520000
chr11	94280000	94320000
chr11	94720000	94760000
chr11	95560000	95600000
chr11	96160000	96200000
chr11	97040000	97080000
chr11	98320000	98360000
chr11	98920000	98960000
chr11	99640000	99680000
chr11	100480000	100520000
chr11	101240000	101280000
chr11	102160000	102200000
chr11	102960000	103000000
chr11	104160000	104200000
chr11	105880000	105920000
chr11	106560000	106600000
chr11	107760000	107800000
chr11	108520000	108560000
chr11	109960000	110000000
chr11	111400000	111440000
chr11	111960000	112000000
chr11	113720000	113760000
chr11	116640000	116680000
chr11	117120000	117160000
chr11	118960000	119000000
chr11	120120000	120160000
chr11	121040000	121080000
chr11	122800000	122840000
chr11	123440000	123480000
chr11	124720000	124760000
chr11	126160000	126200000
chr11	127960000	128000000
chr11	128840000	128880000
chr11	129720000	129760000
chr11	130040000	130080000
chr11	130800000	130840000
chr11	131560000	131600000
chr12	3080000	3120000
chr12	3920000	3960000
chr12	4520000	4560000
chr12	4840000	4880000
chr12	6920000	6960000
chr12	8600000	8640000
chr12	9160000	9200000
chr12	10880000	10920000
chr12	11640000	11680000
chr12	12960000	13000000
chr12	14360000	14400000
chr12	14800000	14840000
chr12	16120000	16160000
chr12	17040000	17080000
chr12	18240000	18280000
chr12	19720000	19760000
chr12	20880000	20920000
chr12	21440000	21480000
chr12	21640000	21680000
chr12	22720000	22760000
chr12	24200000	24240000
chr12	25080000	25120000
chr12	26280000	26320000
chr12	27080000	27120000
chr12	27480000	27520000
chr12	27880000	27920000
chr12	29480000	29520000
chr12	31360000	31400000
chr12	32880000	32920000
chr12	34320000	34360000
chr12	37920000	37960000
chr12	40040000	40080000
chr12	40680000	40720000
chr12	41280000	41320000
chr12	42560000	42600000
chr12	43880000	43920000
chr12	44240000	44280000
chr12	45480000	45520000
chr12	46360000	46400000
chr12	48160000	48200000
chr12	49360000	49400000
chr12	50040000	50080000
chr12	51800000	51840000
chr12	52400000	52440000
chr12	53560000	53600000
chr12	54760000	54800000
chr12	56440000	56480000
chr12	58080000	58120000
chr12	59800000	59840000
chr12	60840000	60880000
chr12	62640000	62680000
chr12	63480000	63520000
chr12	64240000	64280000
chr12	64840000	64880000
chr12	66600000	66640000
chr12	67680000	67720000
chr12	69240000	69280000
chr12	69640000	69680000
chr12	72240000	72280000
chr12	74960000	75000000
chr12	75800000	75840000
chr12	77400000	77440000
chr12	78360000	78400000
chr12	79800000	79840000
chr12	80720000	80760000
chr12	81800000	81840000
chr12	82800000	82840000
chr12	84160000	84200000
chr12	85360000	85400000
chr12	86440000	86480000
chr12	88440000	88480000
chr12	89360000	89400000
chr12	89920000	89960000
chr12	90520000	90560000
chr12	91440000	91480000
chr12	91680000	91720000
chr12	93120000	93160000
chr12	93840000	93880000
chr12	94520000	94560000
chr12	95000000	95040000
chr12	95360000	95400000
chr12	96360000	96400000
chr12	96880000	96920000
chr12	98960000	99000000
chr12	99320000	99360000
chr12	100600000	100640000
chr12	101120000	101160000
chr12	101800000	101840000
chr12	103320000	103360000
chr12	104240000	104280000
chr12	105560000	105600000
chr12	106720000	106760000
chr12	107440000	107480000
chr12	108160000	108200000
chr12	109040000	109080000
chr12	109920000	109960000
chr12	110360000	110400000
chr12	110800000	110840000
chr12	112000000	112040000
chr12	112880000	112920000
chr12	113600000	113640000
chr12	114320000	114360000
chr12	114960000	115000000
chr12	116360000	116400000
chr12	117560000	117600000
chr12	118480000	118520000
chr12	120680000	120720000
chr12	122280000	122320000
chr12	122680000	122720000
chr12	124200000	124240000
chr12	125440000	125480000
chr12	127360000	127400000
chr12	128720000	128760000
chr12	130840000	130880000
chr13	22080000	22120000
chr13	23920000	23960000
chr13	25000000	25040000
chr13	25520000	25560000
chr13	26720000	26760000
chr13	27480000	27520000
chr13	27920000	27960000
chr13	28640000	28680000
chr13	29280000	29320000
chr13	30080000	30120000
chr13	30680000	30720000
chr13	31720000	31760000
chr13	32440000	32480000
chr13	32960000	33000000
chr13	34360000	34400000
chr13	35880000	35920000
chr13	36480000	36520000
chr13	37600000	37640000
chr13	39520000	39560000
chr13	40280000	40320000
chr13	41640000	41680000
chr13	42880000	42920000
chr13	44480000	44520000
chr13	45960000	46000000
chr13	47040000	47080000
chr13	47280000	47320000
chr13	48600000	48640000
chr13	49800000	49840000
chr13	50200000	50240000
chr13	51720000	51760000
chr13	53080000	53120000
chr13	53720000	53760000
chr13	55880000	55920000
chr13	58160000	58200000
chr13	59880000	59920000
chr13	60360000	60400000
chr13	61040000	61080000
chr13	62560000	62600000
chr13	64560000	64600000
chr13	66280000	66320000
chr13	67960000	68000000
chr13	70080000	70120000
chr13	71160000	71200000
chr13	73280000	73320000
chr13	74280000	74320000
chr13	76040000	76080000
chr13	77600000	77640000
chr13	78200000	78240000
chr13	78640000	78680000
chr13	80040000	80080000
chr13	81560000	81600000
chr13	83320000	83360000
chr13	83560000	83600000
chr13	85400000	85440000
chr13	86520000	86560000
chr13	88400000	88440000
chr13	89840000	89880000
chr13	90400000	90440000
chr13	91960000	92000000
chr13	92480000	92520000
chr13	95240000	95280000
chr13	96200000	96240000
chr13	96480000	96520000
chr13	98520000	98560000
chr13	99480000	99520000
chr13	100080000	100120000
chr13	101280000	101320000
chr13	101720000	101760000
chr13	102640000	102680000
chr13	103520000	103560000
chr13	104480000	104520000
chr13	105880000	105920000
chr13	106640000	106680000
chr13	107280000	107320000
chr13	107800000	107840000
chr13	108880000	108920000
chr13	109520000	109560000
chr13	110880000	110920000
chr13	111160000	111200000
chr13	112000000	112040000
chr14	21600000	21640000
chr14	23560000	23600000
chr14	23920000	23960000
chr14	24840000	24880000
chr14	25840000	25880000
chr14	27520000	27560000
chr14	28000000	28040000
chr14	29160000	29200000
chr14	29960000	30000000
chr14	31080000	31120000
chr14	33000000	33040000
chr14	35040000	35080000
chr14	36320000	36360000
chr14	37680000	37720000
chr14	38080000	38120000
chr14	39600000	39640000
chr14	39880000	39920000
chr14	42520000	42560000
chr14	43920000	43960000
chr14	45720000	45760000
chr14	48120000	48160000
chr14	50120000	50160000
chr14	51360000	51400000
chr14	52680000	52720000
chr14	55440000	55480000
chr14	57000000	57040000
chr14	57880000	57920000
chr14	58760000	58800000
chr14	59560000	59600000
chr14	60040000	60080000
chr14	60760000	60800000
chr14	60960000	61000000
chr14	61840000	61880000
chr14	62360000	62400000
chr14	63880000	63920000
chr14	64920000	64960000
chr14	65400000	65440000
chr14	66800000	66840000
chr14	67920000	67960000
chr14	68160000	68200000
chr14	69920000	69960000
chr14	71400000	71440000
chr14	72320000	72360000
chr14	73000000	73040000
chr14	73520000	73560000
chr14	74560000	74600000
chr14	76040000	76080000
chr14	76440000	76480000
chr14	77720000	77760000
chr14	79320000	79360000
chr14	80480000	80520000
chr14	81680000	81720000
chr14	81960000	82000000
chr14	83600000	83640000
chr14	84760000	84800000
chr14	86480000	86520000
chr14	88400000	88440000
chr14	89000000	89040000
chr14	89360000	89400000
chr14	90720000	90760000
chr14	91320000	91360000
chr14	91800000	91840000
chr14	92560000	92600000
chr14	93240000	93280000
chr14	94520000	94560000
chr14	95960000	96000000
chr14	96960000	97000000
chr14	98440000	98480000
chr14	100000000	100040000
chr14	100720000	100760000
chr14	102400000	102440000
chr14	102800000	102840000
chr14	104080000	104120000
chr14	105560000	105600000
chr15	21960000	22000000
chr15	22240000	22280000
chr15	23560000	23600000
chr15	25400000	25440000
chr15	27200000	27240000
chr15	28560000	28600000
chr15	28840000	28880000
chr15	30520000	30560000
chr15	31800000	31840000
chr15	32760000	32800000
chr15	34840000	34880000
chr15	35240000	35280000
chr15	37520000	37560000
chr15	38240000	38280000
chr15	38760000	38800000
chr15	40760000	40800000
chr15	41680000	41720000
chr15	42880000	42920000
chr15	44040000	44080000
chr15	44880000	44920000
chr15	45400000	45440000
chr15	45800000	45840000
chr15	47440000	47480000
chr15	48680000	48720000
chr15	49120000	49160000
chr15	50640000	50680000
chr15	51280000	51320000
chr15	51880000	51920000
chr15	52360000	52400000
chr15	52960000	53000000
chr15	54080000	54120000
chr15	55760000	55800000
chr15	56240000	56280000
chr15	57960000	58000000
chr15	58440000	58480000
chr15	59320000	59360000
chr15	59920000	59960000
chr15	60720000	60760000
chr15	61360000	61400000
chr15	62520000	62560000
chr15	63440000	63480000
chr15	63880000	63920000
chr15	64480000	64520000
chr15	65560000	65600000
chr15	66840000	66880000
chr15	68560000	68600000
chr15	69240000	69280000
chr15	69680000	69720000
chr15	71000000	71040000
chr15	72560000	72600000
chr15	73600000	73640000
chr15	74280000	74320000
chr15	75240000	75280000
chr15	75600000	75640000
chr15	77280000	77320000
chr15	78240000	78280000
chr15	79120000	79160000
chr15	80680000	80720000
chr15	81280000	81320000
chr15	82680000	82720000
chr15	83080000	83120000
chr15	85000000	85040000
chr15	85680000	85720000
chr15	86280000	86320000
chr15	87240000	87280000
chr15	89440000	89480000
chr15	89880000	89920000
chr15	90720000	90760000
chr15	91440000	91480000
chr15	93480000	93520000
chr15	94800000	94840000
chr15	96920000	96960000
chr15	98400000	98440000
