chr10	4880000	4920000
chr10	6000000	6040000
chr10	7760000	7800000
chr10	9360000	9400000
chr10	12040000	12080000
chr10	13280000	13320000
chr10	15200000	15240000
chr10	15880000	15920000
chr10	16840000	16880000
chr10	17840000	17880000
chr10	19560000	19600000
chr10	21200000	21240000
chr10	22200000	22240000
chr10	23440000	23480000
chr10	24840000	24880000
chr10	25520000	25560000
chr10	26920000	26960000
chr10	28800000	28840000
chr10	29720000	29760000
chr10	30880000	30920000
chr10	32560000	32600000
chr10	35360000	35400000
chr10	37200000	37240000
chr10	39000000	39040000
chr10	43960000	44000000
chr10	46440000	46480000
chr10	46920000	46960000
chr10	48280000	48320000
chr10	48760000	48800000
chr10	51040000	51080000
chr10	51920000	51960000
chr10	54080000	54120000
chr10	54480000	54520000
chr10	57400000	57440000
chr10	59000000	59040000
chr10	60120000	60160000
chr10	61840000	61880000
chr10	62440000	62480000
chr10	64120000	64160000
chr10	64880000	64920000
chr10	65680000	65720000
chr10	68120000	68160000
chr10	69560000	69600000
chr10	70120000	70160000
chr10	70800000	70840000
chr10	71840000	71880000
chr10	73600000	73640000
chr10	74040000	74080000
chr10	75520000	75560000
chr10	77040000	77080000
chr10	78880000	78920000
chr10	79680000	79720000
chr10	81160000	81200000
chr10	82040000	82080000
chr10	83880000	83920000
chr10	84400000	84440000
chr10	85920000	85960000
chr10	88320000	88360000
chr10	91000000	91040000
chr10	92640000	92680000
chr10	93080000	93120000
chr10	93720000	93760000
chr10	94320000	94360000
chr10	95440000	95480000
chr10	96360000	96400000
chr10	97680000	97720000
chr10	99200000	99240000
chr10	101440000	101480000
chr10	102040000	102080000
chr10	102760000	102800000
chr10	103880000	103920000
chr10	104400000	104440000
chr10	105280000	105320000
chr10	106080000	106120000
chr10	108240000	108280000
chr10	110160000	110200000
chr10	111640000	111680000
chr10	112400000	112440000
chr10	112680000	112720000
chr10	114080000	114120000
chr10	115400000	115440000
chr10	115880000	115920000
chr10	116920000	116960000
chr10	118320000	118360000
chr10	119000000	119040000
chr10	120760000	120800000
chr10	121720000	121760000
chr10	122560000	122600000
chr10	123840000	123880000
chr10	124440000	124480000
chr10	126120000	126160000
chr10	127440000	127480000
chr10	128520000	128560000
chr10	129960000	130000000
chr10	132000000	132040000
chr11	2240000	2280000
chr11	3040000	3080000
chr11	3480000	3520000
chr11	4120000	4160000
chr11	6000000	6040000
chr11	6800000	6840000
chr11	8160000	8200000
chr11	8640000	8680000
chr11	9080000	9120000
chr11	10760000	10800000
chr11	12280000	12320000
chr11	13480000	13520000
chr11	14520000	14560000
chr11	15160000	15200000
chr11	16840000	16880000
chr11	18160000	18200000
chr11	18920000	18960000
chr11	20640000	20680000
chr11	22320000	22360000
chr11	22880000	22920000
chr11	24600000	24640000
chr11	26320000	26360000
chr11	27560000	27600000
chr11	29400000	29440000
chr11	30200000	30240000
chr11	31080000	31120000
chr11	32360000	32400000
chr11	32800000	32840000
chr11	33920000	33960000
chr11	34480000	34520000
chr11	35520000	35560000
chr11	36640000	36680000
chr11	38920000	38960000
chr11	40280000	40320000
chr11	40720000	40760000
chr11	41480000	41520000
chr11	43400000	43440000
chr11	43920000	43960000
chr11	45880000	45920000
chr11	46400000	46440000
chr11	47840000	47880000
chr11	48120000	48160000
chr11	49360000	49400000
chr11	50120000	50160000
chr11	51120000	51160000
chr11	54760000	54800000
chr11	57040000	57080000
chr11	58400000	58440000
chr11	59120000	59160000
chr11	61040000	61080000
chr11	62600000	62640000
chr11	64040000	64080000
chr11	64600000	64640000
chr11	65360000	65400000
chr11	66040000	66080000
chr11	67240000	67280000
chr11	68720000	68760000
chr11	70160000	70200000
chr11	71480000	71520000
chr11	72320000	72360000
chr11	73040000	73080000
chr11	73480000	73520000
chr11	75080000	75120000
chr11	76720000	76760000
chr11	77400000	77440000
chr11	77800000	77840000
chr11	78280000	78320000
chr11	81120000	81160000
chr11	82320000	82360000
chr11	83520000	83560000
chr11	84360000	84400000
chr11	85320000	85360000
chr11	86040000	86080000
chr11	86640000	86680000
chr11	87120000	87160000
chr11	88840000	88880000
chr11	89880000	89920000
chr11	93520000	93560000
chr11	94280000	94320000
chr11	94680000	94720000
chr11	95560000	95600000
chr11	96200000	96240000
chr11	98880000	98920000
chr11	99600000	99640000
chr11	101200000	101240000
chr11	101880000	101920000
chr11	102960000	103000000
chr11	104040000	104080000
chr11	105880000	105920000
chr11	107800000	107840000
chr11	108520000	108560000
chr11	109840000	109880000
chr11	111360000	111400000
chr11	111840000	111880000
chr11	113720000	113760000
chr11	114600000	114640000
chr11	116560000	116600000
chr11	117160000	117200000
chr11	118400000	118440000
chr11	119200000	119240000
chr11	120120000	120160000
chr11	121000000	121040000
chr11	122880000	122920000
chr11	123480000	123520000
chr11	124640000	124680000
chr11	125760000	125800000
chr11	126160000	126200000
chr11	127840000	127880000
chr11	128920000	128960000
chr11	129720000	129760000
chr11	130840000	130880000
chr11	131520000	131560000
chr11	133040000	133080000
chr12	3160000	3200000
chr12	3880000	3920000
chr12	4880000	4920000
chr12	6440000	6480000
chr12	7040000	7080000
chr12	8240000	8280000
chr12	8680000	8720000
chr12	9440000	9480000
chr12	10880000	10920000
chr12	11640000	11680000
chr12	12200000	12240000
chr12	13000000	13040000
chr12	14320000	14360000
chr12	16160000	16200000
chr12	18240000	18280000
chr12	19640000	19680000
chr12	20880000	20920000
chr12	21360000	21400000
chr12	22840000	22880000
chr12	25120000	25160000
chr12	26240000	26280000
chr12	27120000	27160000
chr12	27880000	27920000
chr12	29280000	29320000
chr12	31400000	31440000
chr12	32920000	32960000
chr12	37920000	37960000
chr12	39720000	39760000
chr12	40720000	40760000
chr12	41240000	41280000
chr12	42560000	42600000
chr12	42720000	42760000
chr12	43840000	43880000
chr12	44240000	44280000
chr12	45480000	45520000
chr12	46240000	46280000
chr12	48120000	48160000
chr12	49280000	49320000
chr12	50040000	50080000
chr12	51800000	51840000
chr12	52360000	52400000
chr12	53480000	53520000
chr12	54880000	54920000
chr12	56120000	56160000
chr12	58120000	58160000
chr12	59720000	59760000
chr12	60160000	60200000
chr12	60920000	60960000
chr12	62600000	62640000
chr12	63480000	63520000
chr12	64120000	64160000
chr12	64840000	64880000
chr12	65160000	65200000
chr12	66680000	66720000
chr12	67280000	67320000
chr12	68600000	68640000
chr12	69640000	69680000
chr12	72280000	72320000
chr12	75040000	75080000
chr12	75800000	75840000
chr12	77040000	77080000
chr12	77320000	77360000
chr12	78440000	78480000
chr12	79760000	79800000
chr12	80760000	80800000
chr12	81800000	81840000
chr12	82800000	82840000
chr12	84160000	84200000
chr12	85440000	85480000
chr12	86280000	86320000
chr12	88440000	88480000
chr12	89400000	89440000
chr12	89880000	89920000
chr12	91400000	91440000
chr12	91720000	91760000
chr12	93160000	93200000
chr12	93840000	93880000
chr12	94520000	94560000
chr12	96240000	96280000
chr12	96960000	97000000
chr12	99000000	99040000
chr12	100240000	100280000
chr12	101080000	101120000
chr12	101800000	101840000
chr12	103320000	103360000
chr12	104280000	104320000
chr12	105560000	105600000
chr12	106720000	106760000
chr12	107440000	107480000
chr12	108040000	108080000
chr12	108920000	108960000
chr12	109920000	109960000
chr12	110320000	110360000
chr12	111240000	111280000
chr12	111800000	111840000
chr12	112920000	112960000
chr12	114440000	114480000
chr12	114960000	115000000
chr12	116360000	116400000
chr12	117560000	117600000
chr12	118440000	118480000
chr12	120560000	120600000
chr12	122040000	122080000
chr12	122720000	122760000
chr12	124120000	124160000
chr12	125520000	125560000
chr12	128720000	128760000
chr13	22160000	22200000
chr13	23920000	23960000
chr13	24560000	24600000
chr13	25080000	25120000
chr13	25640000	25680000
chr13	26720000	26760000
chr13	27440000	27480000
chr13	27920000	27960000
chr13	28600000	28640000
chr13	29400000	29440000
chr13	30040000	30080000
chr13	31760000	31800000
chr13	32400000	32440000
chr13	34360000	34400000
chr13	36440000	36480000
chr13	37520000	37560000
chr13	38200000	38240000
chr13	39520000	39560000
chr13	40240000	40280000
