chr10	4880000	4920000
chr10	6000000	6040000
chr10	7760000	7800000
chr10	9360000	9400000
chr10	12000000	12040000
chr10	13320000	13360000
chr10	14520000	14560000
chr10	15400000	15440000
chr10	17680000	17720000
chr10	18520000	18560000
chr10	19520000	19560000
chr10	21240000	21280000
chr10	22200000	22240000
chr10	23440000	23480000
chr10	24160000	24200000
chr10	24880000	24920000
chr10	25400000	25440000
chr10	26040000	26080000
chr10	27160000	27200000
chr10	28800000	28840000
chr10	29760000	29800000
chr10	30840000	30880000
chr10	32640000	32680000
chr10	33280000	33320000
chr10	35400000	35440000
chr10	37360000	37400000
chr10	39000000	39040000
chr10	43680000	43720000
chr10	43960000	44000000
chr10	46520000	46560000
chr10	46960000	47000000
chr10	48280000	48320000
chr10	48720000	48760000
chr10	51040000	51080000
chr10	51960000	52000000
chr10	52440000	52480000
chr10	54400000	54440000
chr10	57520000	57560000
chr10	60040000	60080000
chr10	61920000	61960000
chr10	62400000	62440000
chr10	64160000	64200000
chr10	64920000	64960000
chr10	65640000	65680000
chr10	66840000	66880000
chr10	68040000	68080000
chr10	69560000	69600000
chr10	70080000	70120000
chr10	70880000	70920000
chr10	71760000	71800000
chr10	73120000	73160000
chr10	73600000	73640000
chr10	75560000	75600000
chr10	77040000	77080000
chr10	78920000	78960000
chr10	79560000	79600000
chr10	81200000	81240000
chr10	82000000	82040000
chr10	85920000	85960000
chr10	88320000	88360000
chr10	88760000	88800000
chr10	91080000	91120000
chr10	92640000	92680000
chr10	93080000	93120000
chr10	93720000	93760000
chr10	94480000	94520000
chr10	95360000	95400000
chr10	96320000	96360000
chr10	96800000	96840000
chr10	97480000	97520000
chr10	98120000	98160000
chr10	99480000	99520000
chr10	101360000	101400000
chr10	101960000	102000000
chr10	102680000	102720000
chr10	103480000	103520000
chr10	103840000	103880000
chr10	104440000	104480000
chr10	105360000	105400000
chr10	106040000	106080000
chr10	107800000	107840000
chr10	108320000	108360000
chr10	110280000	110320000
chr10	111640000	111680000
chr10	112360000	112400000
chr10	113960000	114000000
chr10	115440000	115480000
chr10	115960000	116000000
chr10	116640000	116680000
chr10	116920000	116960000
chr10	118320000	118360000
chr10	119000000	119040000
chr10	120360000	120400000
chr10	120840000	120880000
chr10	121680000	121720000
chr10	122520000	122560000
chr10	123880000	123920000
chr10	124280000	124320000
chr10	126120000	126160000
chr10	127520000	127560000
chr10	128320000	128360000
chr10	128800000	128840000
chr10	129560000	129600000
chr10	130000000	130040000
chr10	132000000	132040000
chr11	3480000	3520000
chr11	6000000	6040000
chr11	6520000	6560000
chr11	6760000	6800000
chr11	8120000	8160000
chr11	10800000	10840000
chr11	11920000	11960000
chr11	12320000	12360000
chr11	13560000	13600000
chr11	14520000	14560000
chr11	16840000	16880000
chr11	17160000	17200000
chr11	18120000	18160000
chr11	18880000	18920000
chr11	20400000	20440000
chr11	22880000	22920000
chr11	24440000	24480000
chr11	26280000	26320000
chr11	27600000	27640000
chr11	29360000	29400000
chr11	30360000	30400000
chr11	31080000	31120000
chr11	32880000	32920000
chr11	33800000	33840000
chr11	34480000	34520000
chr11	34880000	34920000
chr11	35560000	35600000
chr11	36640000	36680000
chr11	39000000	39040000
chr11	39440000	39480000
chr11	40240000	40280000
chr11	41440000	41480000
chr11	43400000	43440000
chr11	43960000	44000000
chr11	45880000	45920000
chr11	47920000	47960000
chr11	49360000	49400000
chr11	50120000	50160000
chr11	51520000	51560000
chr11	57000000	57040000
chr11	58320000	58360000
chr11	59160000	59200000
chr11	61080000	61120000
chr11	61960000	62000000
chr11	62640000	62680000
chr11	64080000	64120000
chr11	64560000	64600000
chr11	65360000	65400000
chr11	66120000	66160000
chr11	67280000	67320000
chr11	68720000	68760000
chr11	69640000	69680000
chr11	70080000	70120000
chr11	71480000	71520000
chr11	72240000	72280000
chr11	73000000	73040000
chr11	73440000	73480000
chr11	74600000	74640000
chr11	75240000	75280000
chr11	76560000	76600000
chr11	77400000	77440000
chr11	77800000	77840000
chr11	78280000	78320000
chr11	81200000	81240000
chr11	82400000	82440000
chr11	83480000	83520000
chr11	84360000	84400000
chr11	85320000	85360000
chr11	86000000	86040000
chr11	86640000	86680000
chr11	87080000	87120000
chr11	89480000	89520000
chr11	89840000	89880000
chr11	93480000	93520000
chr11	94240000	94280000
chr11	95600000	95640000
chr11	96200000	96240000
chr11	98520000	98560000
chr11	98880000	98920000
chr11	99720000	99760000
chr11	100360000	100400000
chr11	101280000	101320000
chr11	102800000	102840000
chr11	104440000	104480000
chr11	104880000	104920000
chr11	105840000	105880000
chr11	107760000	107800000
chr11	108480000	108520000
chr11	109840000	109880000
chr11	111920000	111960000
chr11	113720000	113760000
chr11	114200000	114240000
chr11	116560000	116600000
chr11	117080000	117120000
chr11	118480000	118520000
chr11	119120000	119160000
chr11	120080000	120120000
chr11	121040000	121080000
chr11	122920000	122960000
chr11	123520000	123560000
chr11	124360000	124400000
chr11	125800000	125840000
chr11	126080000	126120000
chr11	126840000	126880000
chr11	127800000	127840000
chr11	129720000	129760000
chr11	130080000	130120000
chr11	130840000	130880000
chr11	131480000	131520000
chr12	2080000	2120000
chr12	3160000	3200000
chr12	3920000	3960000
chr12	4840000	4880000
chr12	6280000	6320000
chr12	7120000	7160000
chr12	8240000	8280000
chr12	8680000	8720000
chr12	9840000	9880000
chr12	10320000	10360000
chr12	11640000	11680000
chr12	12960000	13000000
chr12	14360000	14400000
chr12	14840000	14880000
chr12	16080000	16120000
chr12	18200000	18240000
chr12	19760000	19800000
chr12	20800000	20840000
chr12	21480000	21520000
chr12	22840000	22880000
chr12	25320000	25360000
chr12	26160000	26200000
chr12	27880000	27920000
chr12	29320000	29360000
chr12	31400000	31440000
chr12	32880000	32920000
chr12	37920000	37960000
chr12	39680000	39720000
chr12	40040000	40080000
chr12	40720000	40760000
chr12	42880000	42920000
chr12	43920000	43960000
chr12	45520000	45560000
chr12	46280000	46320000
chr12	48160000	48200000
chr12	49200000	49240000
chr12	50440000	50480000
chr12	51800000	51840000
chr12	53480000	53520000
chr12	54040000	54080000
chr12	54840000	54880000
chr12	56120000	56160000
chr12	58240000	58280000
chr12	59680000	59720000
chr12	60960000	61000000
chr12	62600000	62640000
chr12	63320000	63360000
chr12	64120000	64160000
chr12	65120000	65160000
chr12	67280000	67320000
chr12	69240000	69280000
chr12	69720000	69760000
chr12	72320000	72360000
chr12	73680000	73720000
chr12	74280000	74320000
chr12	75040000	75080000
chr12	75760000	75800000
chr12	77320000	77360000
chr12	78000000	78040000
chr12	79800000	79840000
chr12	80760000	80800000
chr12	81960000	82000000
chr12	82760000	82800000
chr12	85240000	85280000
chr12	86360000	86400000
chr12	88440000	88480000
chr12	89320000	89360000
chr12	89880000	89920000
chr12	91640000	91680000
chr12	93160000	93200000
chr12	93800000	93840000
chr12	94560000	94600000
chr12	96320000	96360000
chr12	96880000	96920000
chr12	98880000	98920000
chr12	99400000	99440000
chr12	100440000	100480000
chr12	101120000	101160000
chr12	101800000	101840000
chr12	104240000	104280000
chr12	105600000	105640000
chr12	106720000	106760000
chr12	107440000	107480000
chr12	108120000	108160000
chr12	109000000	109040000
chr12	109560000	109600000
chr12	110360000	110400000
chr12	111000000	111040000
chr12	111800000	111840000
chr12	112960000	113000000
chr12	114360000	114400000
chr12	114920000	114960000
chr12	116360000	116400000
chr12	117600000	117640000
chr12	118240000	118280000
chr12	120600000	120640000
chr12	122000000	122040000
chr12	122320000	122360000
chr12	124200000	124240000
chr12	125520000	125560000
chr12	127440000	127480000
chr12	128880000	128920000
chr13	20520000	20560000
chr13	22080000	22120000
chr13	23880000	23920000
chr13	25160000	25200000
chr13	26720000	26760000
chr13	27440000	27480000
chr13	28800000	28840000
chr13	29400000	29440000
chr13	30000000	30040000
chr13	31760000	31800000
chr13	32400000	32440000
chr13	32880000	32920000
chr13	34320000	34360000
chr13	36400000	36440000
chr13	37600000	37640000
chr13	39560000	39600000
chr13	40280000	40320000
chr13	41560000	41600000
