PAX7	14.0	0.0	37.0
POLQ	13.0	0.0	26.0
KMT2D	7.0	0.0	19.0
PRPF40B	6.0	0.0	18.0
CNBD1	9.0	0.0	14.0
RUNDC2A	6.0	0.0	16.0
CREB3L1	7.0	0.0	14.0
SDHA	0.0	1.82876064333	18.0
HIST1H3B	6.0	0.0	11.0
TSC2	0.0	0.381818181818	12.0
TLX1	4.0	0.0	7.0
ZNF479	4.0	0.0	6.0
TCF3	0.0	0.684210526316	9.0
CTNND2	7.0	0.0645812310797	2.0
A1CF	4.0	0.0	5.0
FHIT	5.0	0.0	3.0
PMS2	0.0	1.45739471107	6.0
TRAF7	0.0	0.75	6.0
RMI2	0.0	0.570135746606	6.0
CREBBP	4.0	0.5	2.0
PDCD1LG2	0.0	0.0424528301887	5.0
NCOA1	0.0	0.421236872812	4.0
C2orf44	0.0	0.392857142857	4.0
PRDM2	0.0	1.0	3.0
CAMTA1	4.0	0.0	0.0
SOCS1	0.0	0.75	3.0
FBXO11	0.0	0.6	3.0
WHSC1	0.0	1.34615384615	2.0
NTHL1	0.0	0.3	3.0
ASXL2	0.0	0.220858895706	3.0
JAK2	0.0	0.2125	3.0
DROSHA	0.0	0.133004926108	3.0
MAP2K2	0.0	0.0854700854701	3.0
FOXO3	0.0	1.05825242718	2.0
TGFBR2	2.0	0.0344827586207	1.0
ANK1	0.0	0.0335917312661	3.0
CTNNA2	2.0	0.016393442623	1.0
DGCR8	0.0	0.00793650793651	3.0
PTPRD	3.0	0.00268817204301	0.0
MLLT1	1.0	0.0	2.0
LRP1B	3.0	0.0	0.0
ROBO2	3.0	0.0	0.0
ZNF198	1.0	0.0	2.0
BRD4	0.0	1.0	2.0
RAD51B	3.0	0.0	0.0
FGFR3	0.0	0.633540372671	2.0
SKI	0.0	0.6	2.0
ZEB1	0.0	0.458333333333	2.0
ARHGEF10L	0.0	0.454545454545	2.0
NFKBIE	0.0	0.416666666667	2.0
PTPRK	1.0	0.325301204819	1.0
VAV1	1.0	0.318181818182	1.0
TNFRSF17	0.0	0.272727272727	2.0
DNMT3A	0.0	0.268656716418	2.0
RABEP1	0.0	0.264029438822	2.0
VHL	0.0	0.233400402414	2.0
SETBP1	0.0	0.228571428571	2.0
HRAS	0.0	0.210601719198	2.0
SRGAP3	2.0	0.156934306569	0.0
ERBB3	0.0	0.145454545455	2.0
PREX2	1.0	0.109324758842	1.0
RAC1	0.0	0.105590062112	2.0
MTOR	0.0	0.104166666667	2.0
USP6	0.0	0.0900900900901	2.0
ERC1	0.0	0.0789473684211	2.0
PICALM	0.0	0.0643863179074	2.0
POU5F1	0.0	0.0626816106268	2.0
CACNA1D	1.0	0.0625	1.0
TAF15	0.0	0.0573476702509	2.0
RHOA	0.0	0.0480769230769	2.0
AFF3	1.0	0.045101088647	1.0
CRTC1	0.0	0.037037037037	2.0
CD274	0.0	0.0197044334975	2.0
GAS7	1.0	0.0140845070423	1.0
MLLT3	0.0	0.0102040816327	2.0
ZFHX3	1.0	0.00970873786408	1.0
IKBKB	0.0	0.00571428571429	2.0
PAX5	2.0	0.0	0.0
PRDM16	2.0	0.0	0.0
SMAD4	0.0	0.858823529412	1.0
CD79B	0.0	0.847715736041	1.0
HMGA1	0.0	0.822580645161	1.0
ATF1	0.0	0.722646310433	1.0
RPL5	0.0	1.71428571429	0.0
LRIG3	0.0	0.532467532468	1.0
PRKACA	0.0	0.528735632184	1.0
MAP2K4	0.0	0.438596491228	1.0
IRF4	0.0	0.428571428571	1.0
CRNKL1	0.0	0.365384615385	1.0
MLLT4	0.0	0.315934065934	1.0
FSTL3	1.0	0.285714285714	0.0
JUN	0.0	0.285714285714	1.0
HEY1	0.0	0.276923076923	1.0
DDB2	0.0	0.226	1.0
XPC	0.0	0.215736040609	1.0
NRAS	0.0	0.212121212121	1.0
LZTR1	0.0	0.211382113821	1.0
CARS	0.0	0.178707224335	1.0
TRIM33	0.0	0.157894736842	1.0
LMO1	0.0	0.137339055794	1.0
RFWD3	0.0	0.134128166915	1.0
CDKN1B	0.0	0.130434782609	1.0
ARHGEF10	0.0	0.126696832579	1.0
KIF5B	0.0	0.123138033764	1.0
SEPT9	0.0	0.121495327103	1.0
NFIB	1.0	0.113043478261	0.0
KRAS	0.0	0.111842105263	1.0
CASC5	0.0	0.111111111111	1.0
CARD11	0.0	0.109289617486	1.0
BCR	0.0	0.104545454545	1.0
PCM1	0.0	0.104041272571	1.0
WWTR1	0.0	0.0974025974026	1.0
MLH1	0.0	0.0934579439252	1.0
EML4	0.0	0.0921926910299	1.0
SDHAF2	0.0	0.0813008130081	1.0
IKZF1	1.0	0.08	0.0
CBL	0.0	0.0739130434783	1.0
PSIP1	0.0	0.0736196319018	1.0
DNM2	1.0	0.0714285714286	0.0
KIAA1598	0.0	0.0708661417323	1.0
ERBB2	0.0	0.0669371196755	1.0
FCGR2B	0.0	0.065445026178	1.0
YWHAE	0.0	0.0649350649351	1.0
MYCL	0.0	0.0628272251309	1.0
MAPK1	0.0	0.0588235294118	1.0
BCL10	0.0	0.0578512396694	1.0
MPL	0.0	0.0571428571429	1.0
AR	0.0	0.0528266913809	1.0
MSI2	0.0	0.0454545454545	1.0
HOOK3	0.0	0.0377358490566	1.0
LARP4B	0.0	0.0354223433243	1.0
TCEA1	0.0	0.0308641975309	1.0
MET	0.0	0.030303030303	1.0
PTPN6	0.0	0.0283687943262	1.0
BCL11A	1.0	0.0246913580247	0.0
PTCH1	0.0	0.0242424242424	1.0
ARID2	1.0	0.0222222222222	0.0
PTK6	0.0	0.0208333333333	1.0
ZNF521	1.0	0.0169491525424	0.0
SIX2	0.0	0.0144927536232	1.0
FOXO1	1.0	0.013698630137	0.0
SDHB	0.0	0.0129310344828	1.0
CDH11	0.0	0.0116279069767	1.0
ARHGAP26	0.0	0.0114942528736	1.0
ALK	1.0	0.00638977635783	0.0
ZRSR2	0.0	0.00555555555556	1.0
SYK	0.0	0.00514138817481	1.0
MB21D2	0.0	0.00138312586445	1.0
KDR	1.0	0.0012315270936	0.0
PBRM1	1.0	0.0012315270936	0.0
GPC5	1.0	0.0	0.0
NRG1	1.0	0.0	0.0
MDS2	1.0	0.0	0.0
EBF1	1.0	0.0	0.0
KAT7	1.0	0.0	0.0
DCC	1.0	0.0	0.0
WT1	1.0	0.0	0.0
MLLT10	1.0	0.0	0.0
RUNX1	1.0	0.0	0.0
CHIC2	1.0	0.0	0.0
PTPRT	1.0	0.0	0.0
FGFR1	1.0	0.0	0.0
RSPO3	1.0	0.0	0.0
NBEA	1.0	0.0	0.0
ID3	0.0	1.0	0.0
ARID1A	0.0	0.909090909091	0.0
TERT	0.0	0.796875	0.0
PER1	0.0	0.714285714286	0.0
MYB	0.0	0.714285714286	0.0
NCKIPSD	0.0	0.682675814751	0.0
MYCN	0.0	0.625	0.0
CCND1	0.0	0.522388059701	0.0
CDK12	0.0	0.5	0.0
HNRNPA2B1	0.0	0.5	0.0
PDGFRA	0.0	0.41935483871	0.0
EPHA7	0.0	0.41568627451	0.0
