POLQ	13.0	0.0	27.0
PAX7	10.0	0.0	29.0
PRPF40B	7.0	0.0	21.0
FOXR1	4.0	0.0	24.0
KMT2D	7.0	0.0	21.0
CNBD1	10.0	0.0	15.0
RUNDC2A	6.0	0.0	18.0
HIST1H3B	8.0	0.0	15.0
ZNF479	5.0	0.0	9.0
PTPRD	11.0	0.198924731183	2.0
WHSC1	1.0	1.61538461538	10.0
TLX1	4.0	0.0	8.0
FGFR3	0.0	0.434782608696	10.0
CREB3L1	3.0	0.0	6.0
TNFRSF14	0.0	0.108303249097	8.0
CAMTA1	8.0	0.0131578947368	0.0
TCF3	0.0	0.736842105263	6.0
SDHA	0.0	0.620624408704	6.0
NTHL1	0.0	1.1	5.0
A1CF	2.0	0.0	4.0
CREBBP	3.0	1.25	1.0
ZNF198	3.0	0.0	2.0
CTNNA2	5.0	0.0	0.0
PRDM16	2.0	0.0	3.0
FHIT	3.0	0.873096446701	1.0
MLLT1	3.0	0.857142857143	1.0
TRAF7	1.0	0.75	3.0
CIITA	1.0	0.49504950495	3.0
NFKBIE	0.0	0.25	4.0
RPL22	2.0	0.25	2.0
RMI2	0.0	0.141402714932	4.0
TSC2	0.0	0.109090909091	4.0
BCR	0.0	0.428787878788	3.0
MAP2K2	0.0	0.230769230769	3.0
IRF4	0.0	1.21428571429	2.0
AXIN1	0.0	0.178571428571	3.0
WT1	2.0	0.0909090909091	1.0
PDCD1LG2	0.0	0.061320754717	3.0
COL1A1	0.0	0.0555555555556	3.0
BIRC6	3.0	0.0384615384615	0.0
CTNND2	2.0	0.0171543895055	1.0
FOXP1	2.0	0.0	1.0
CSMD3	3.0	0.0	0.0
NCKIPSD	0.0	0.926243567753	2.0
HNRNPA2B1	1.0	0.5	1.0
MYD88	1.0	0.48	1.0
SKI	2.0	0.333333333333	0.0
IL6ST	0.0	0.277777777778	2.0
WHSC1L1	0.0	0.22641509434	2.0
LEPROTL1	0.0	0.193406593407	2.0
CARS	0.0	0.186311787072	2.0
LSM14A	0.0	0.137931034483	2.0
SETD2	0.0	0.129213483146	2.0
SS18	0.0	0.112903225806	2.0
HSP90AB1	0.0	0.0833333333333	2.0
NUP98	1.0	0.0680272108844	1.0
FGFR1	0.0	0.0526315789474	2.0
TNFRSF17	0.0	0.0454545454545	2.0
HRAS	0.0	0.0186246418338	2.0
CHEK2	0.0	0.0182370820669	2.0
TAL1	0.0	0.0151515151515	2.0
PPP2R1A	0.0	0.0124481327801	2.0
PREX2	1.0	0.0096463022508	1.0
PPARG	0.0	0.00961538461538	2.0
CNTNAP2	2.0	0.0	0.0
SFPQ	0.0	1.0	1.0
EBF1	0.0	1.0	1.0
EPAS1	2.0	0.0	0.0
RAD51B	2.0	0.0	0.0
PER1	0.0	1.0	1.0
ERBB4	2.0	0.0	0.0
LRP1B	2.0	0.0	0.0
MITF	0.0	0.788	1.0
MUTYH	0.0	0.59793814433	1.0
CARD11	0.0	0.595628415301	1.0
NFIB	0.0	0.486956521739	1.0
MAP2K4	0.0	0.482456140351	1.0
PRKACA	0.0	0.471264367816	1.0
SMARCD1	0.0	0.41095890411	1.0
HERPUD1	0.0	0.402597402597	1.0
YWHAE	0.0	0.38961038961	1.0
SALL4	0.0	0.384393063584	1.0
NBN	0.0	0.287548138639	1.0
MLLT10	0.0	0.282051282051	1.0
IKZF1	0.0	0.28	1.0
MAPK1	0.0	0.259803921569	1.0
CHIC2	1.0	0.25	0.0
PTPRK	1.0	0.240963855422	0.0
MYCN	1.0	0.225	0.0
TGFBR2	1.0	0.206896551724	0.0
ETV1	0.0	0.20652173913	1.0
SRGAP3	1.0	0.204379562044	0.0
LIFR	0.0	0.156862745098	1.0
MTOR	0.0	0.145833333333	1.0
HLA-A	0.0	0.141114472529	1.0
SIRPA	0.0	0.120689655172	1.0
SETBP1	0.0	0.114285714286	1.0
MSH2	0.0	0.0943396226415	1.0
SMARCA4	0.0	0.0790816326531	1.0
KEAP1	0.0	0.0714285714286	1.0
MDM2	0.0	0.0680272108844	1.0
NT5C2	0.0	0.0615615615616	1.0
MAP2K1	0.0	0.0569476082005	1.0
FUBP1	0.0	0.0530973451327	1.0
ARHGEF10L	0.0	0.0530303030303	1.0
HMGA1	0.0	0.0483870967742	1.0
TPM4	0.0	0.0444444444444	1.0
RNF43	0.0	0.0434782608696	1.0
FANCF	0.0	0.0406976744186	1.0
KAT6B	1.0	0.0406504065041	0.0
SEPT9	0.0	0.0373831775701	1.0
GNA11	0.0	0.0315789473684	1.0
MLLT3	0.0	0.030612244898	1.0
SUZ12	0.0	0.0304347826087	1.0
OMD	0.0	0.0288065843621	1.0
JAZF1	1.0	0.0275229357798	0.0
TAF15	0.0	0.0250896057348	1.0
COL2A1	1.0	0.025	0.0
CD79B	0.0	0.0203045685279	1.0
SDHAF2	0.0	0.0162601626016	1.0
ELN	0.0	0.0161290322581	1.0
SMAD4	0.0	0.0156862745098	1.0
EPHA3	0.0	0.0154373927959	1.0
XPC	0.0	0.0152284263959	1.0
NUTM2B	0.0	0.0138483965015	1.0
EPHA7	0.0	0.0117647058824	1.0
CHST11	1.0	0.0112359550562	0.0
KTN1	0.0	0.00581395348837	1.0
KDR	1.0	0.0012315270936	0.0
ALK	1.0	0.0	0.0
NBEA	1.0	0.0	0.0
HIST1H4I	0.0	1.0	0.0
RGPD3	0.0	1.0	0.0
EWSR1	1.0	0.0	0.0
DCC	1.0	0.0	0.0
SSX2	1.0	0.0	0.0
PRDM2	1.0	0.0	0.0
ARID1A	1.0	0.0	0.0
PLAG1	0.0	1.0	0.0
CUX1	1.0	0.0	0.0
CASC5	1.0	0.0	0.0
SSX4	1.0	0.0	0.0
MSI2	1.0	0.0	0.0
BRD4	1.0	0.0	0.0
BAP1	0.0	0.883495145631	0.0
PDGFRA	0.0	0.741935483871	0.0
NAB2	0.0	0.738095238095	0.0
PMS2	0.0	0.623898139079	0.0
TNFAIP3	0.0	0.6	0.0
HOXA13	0.0	0.555555555556	0.0
CDKN1B	0.0	0.521739130435	0.0
FOXA1	0.0	0.5	0.0
PPM1D	0.0	0.444444444444	0.0
LCK	0.0	0.44	0.0
KLF6	0.0	0.4	0.0
CDH17	0.0	0.386666666667	0.0
TERT	0.0	0.375	0.0
CDK4	0.0	0.358974358974	0.0
FSTL3	0.0	0.357142857143	0.0
AKT2	0.0	0.351351351351	0.0
HOXA11	0.0	0.333333333333	0.0
CD209	0.0	0.313432835821	0.0
CHCHD7	0.0	0.290909090909	0.0
FIP1L1	0.0	0.289156626506	0.0
CLTC	0.0	0.285714285714	0.0
TCEA1	0.0	0.253086419753	0.0
SOCS1	0.0	0.25	0.0
RAF1	0.0	0.245333333333	0.0
VHL	0.0	0.229376257545	0.0
GATA3	0.0	0.229166666667	0.0
PRF1	0.0	0.2	0.0
DAXX	0.0	0.198369565217	0.0
RABEP1	0.0	0.194112235511	0.0
ZNF384	0.0	0.193370165746	0.0
HOXA9	0.0	0.192307692308	0.0
TRIM27	0.0	0.188360978353	0.0
RHOH	0.0	0.181818181818	0.0
CDH10	0.0	0.178890876565	0.0
AR	0.0	0.161260426321	0.0
CD274	0.0	0.152709359606	0.0
SRSF3	0.0	0.151260504202	0.0
B2M	0.0	0.142857142857	0.0
DCTN1	0.0	0.142857142857	0.0
POU5F1	0.0	0.140445551404	0.0
HOOK3	0.0	0.140330188679	0.0
KIF5B	0.0	0.135054617676	0.0
KDM5A	0.0	0.133333333333	0.0
RBM10	0.0	0.125	0.0
IL7R	0.0	0.110576923077	0.0
FOXO1	0.0	0.109589041096	0.0
IRS4	0.0	0.109090909091	0.0
ATRX	0.0	0.108108108108	0.0
C2orf44	0.0	0.107142857143	0.0
CTNNB1	0.0	0.0982404692082	0.0
HLF	0.0	0.0969162995595	0.0
STK11	0.0	0.0952380952381	0.0
NFKB2	0.0	0.0909090909091	0.0
CCND1	0.0	0.089552238806	0.0
GLI1	0.0	0.0851063829787	0.0
LARP4B	0.0	0.0844686648501	0.0
ERC1	0.0	0.0842105263158	0.0
CDKN2A	0.0	0.0833333333333	0.0
CYP2C8	0.0	0.0816753926702	0.0
CCDC6	0.0	0.0813397129187	0.0
RHOA	0.0	0.081043956044	0.0
FEN1	0.0	0.0769230769231	0.0
CNTRL	0.0	0.0736842105263	0.0
JUN	0.0	0.0714285714286	0.0
STAT6	0.0	0.0684931506849	0.0
SUFU	0.0	0.063829787234	0.0
JAK2	0.0	0.0625	0.0
GNAQ	0.0	0.0622950819672	0.0
ZRSR2	0.0	0.0611111111111	0.0
FANCD2	0.0	0.0606060606061	0.0
SBDS	0.0	0.0602409638554	0.0
DNMT3A	0.0	0.0597014925373	0.0
CDH11	0.0	0.0581395348837	0.0
MSH6	0.0	0.0575275397797	0.0
DGCR8	0.0	0.0555555555556	0.0
ITK	0.0	0.0555555555556	0.0
ACSL6	0.0	0.0552763819095	0.0
DROSHA	0.0	0.0541871921182	0.0
IL21R	0.0	0.0541666666667	0.0
PIK3CB	0.0	0.0533333333333	0.0
PBRM1	0.0	0.051724137931	0.0
AFF1	0.0	0.0514933058702	0.0
SMAD3	0.0	0.0506329113924	0.0
BRCA1	0.0	0.0502183406114	0.0
NCOA1	0.0	0.0501750291715	0.0
MAFB	0.0	0.05	0.0
PCBP1	0.0	0.0487804878049	0.0
STRN	0.0	0.0486111111111	0.0
BCLAF1	0.0	0.047619047619	0.0
FLCN	0.0	0.0473612990528	0.0
GRIN2A	0.0	0.0447470817121	0.0
HIF1A	0.0	0.0444444444444	0.0
EML4	0.0	0.0423588039867	0.0
DDX5	0.0	0.04	0.0
ZNRF3	0.0	0.0395683453237	0.0
FANCE	0.0	0.0380952380952	0.0
NFATC2	0.0	0.0377358490566	0.0
CCNE1	0.0	0.0377358490566	0.0
RAC1	0.0	0.0372670807453	0.0
CCND2	0.0	0.037037037037	0.0
SH3GL1	0.0	0.037037037037	0.0
XPO1	0.0	0.037037037037	0.0
CLTCL1	0.0	0.0350194552529	0.0
USP6	0.0	0.0345345345345	0.0
EPS15	0.0	0.0344827586207	0.0
LMO1	0.0	0.0343347639485	0.0
NUTM2A	0.0	0.0340909090909	0.0
ZNF521	0.0	0.0338983050847	0.0
ATF1	0.0	0.0330788804071	0.0
RFWD3	0.0	0.0327868852459	0.0
THRAP3	0.0	0.0325203252033	0.0
MUC1	0.0	0.0322580645161	0.0
FANCG	0.0	0.0310734463277	0.0
CXCR4	0.0	0.0307692307692	0.0
NOTCH2	0.0	0.030534351145	0.0
CBLB	0.0	0.0303738317757	0.0
ANK1	0.0	0.0284237726098	0.0
MLLT6	0.0	0.027027027027	0.0
BRIP1	0.0	0.0251572327044	0.0
CRTC1	0.0	0.0246913580247	0.0
BCL11A	0.0	0.0246913580247	0.0
PABPC1	0.0	0.0243902439024	0.0
CDKN2C	0.0	0.0227272727273	0.0
FBLN2	0.0	0.0224719101124	0.0
PTPN13	0.0	0.0215439856373	0.0
